"","Instrument.Serial.Num","Reading..","Date","Time","Method.Name","User.Factor.Name","Test.Label","Collimation.Status","Latitude","Longitude","Units","Mg.Compound","Mg.Compound.Level","Mg.Compound.Error","Mg.Concentration","Mg.Error1s","Al.Compound","Al.Compound.Level","Al.Compound.Error","Al.Concentration","Al.Error1s","Si.Compound","Si.Compound.Level","Si.Compound.Error","Si.Concentration","Si.Error1s","P.Compound","P.Compound.Level","P.Compound.Error","P.Concentration","P.Error1s","S.Compound","S.Compound.Level","S.Compound.Error","S.Concentration","S.Error1s","K.Compound","K.Compound.Level","K.Compound.Error","K.Concentration","K.Error1s","Ca.Compound","Ca.Compound.Level","Ca.Compound.Error","Ca.Concentration","Ca.Error1s","Ti.Compound","Ti.Compound.Level","Ti.Compound.Error","Ti.Concentration","Ti.Error1s","V.Compound","V.Compound.Level","V.Compound.Error","V.Concentration","V.Error1s","Cr.Compound","Cr.Compound.Level","Cr.Compound.Error","Cr.Concentration","Cr.Error1s","Mn.Compound","Mn.Compound.Level","Mn.Compound.Error","Mn.Concentration","Mn.Error1s","Fe.Compound","Fe.Compound.Level","Fe.Compound.Error","Fe.Concentration","Fe.Error1s","Co.Compound","Co.Compound.Level","Co.Compound.Error","Co.Concentration","Co.Error1s","Ni.Compound","Ni.Compound.Level","Ni.Compound.Error","Ni.Concentration","Ni.Error1s","Cu.Compound","Cu.Compound.Level","Cu.Compound.Error","Cu.Concentration","Cu.Error1s","Zn.Compound","Zn.Compound.Level","Zn.Compound.Error","Zn.Concentration","Zn.Error1s","As.Compound","As.Compound.Level","As.Compound.Error","As.Concentration","As.Error1s","Se.Compound","Se.Compound.Level","Se.Compound.Error","Se.Concentration","Se.Error1s","Rb.Compound","Rb.Compound.Level","Rb.Compound.Error","Rb.Concentration","Rb.Error1s","Sr.Compound","Sr.Compound.Level","Sr.Compound.Error","Sr.Concentration","Sr.Error1s","Y.Compound","Y.Compound.Level","Y.Compound.Error","Y.Concentration","Y.Error1s","Zr.Compound","Zr.Compound.Level","Zr.Compound.Error","Zr.Concentration","Zr.Error1s","Nb.Compound","Nb.Compound.Level","Nb.Compound.Error","Nb.Concentration","Nb.Error1s","Mo.Compound","Mo.Compound.Level","Mo.Compound.Error","Mo.Concentration","Mo.Error1s","Ag.Compound","Ag.Compound.Level","Ag.Compound.Error","Ag.Concentration","Ag.Error1s","Cd.Compound","Cd.Compound.Level","Cd.Compound.Error","Cd.Concentration","Cd.Error1s","Sn.Compound","Sn.Compound.Level","Sn.Compound.Error","Sn.Concentration","Sn.Error1s","Sb.Compound","Sb.Compound.Level","Sb.Compound.Error","Sb.Concentration","Sb.Error1s","Ba.Compound","Ba.Compound.Level","Ba.Compound.Error","Ba.Concentration","Ba.Error1s","W.Compound","W.Compound.Level","W.Compound.Error","W.Concentration","W.Error1s","Hg.Compound","Hg.Compound.Level","Hg.Compound.Error","Hg.Concentration","Hg.Error1s","Pb.Compound","Pb.Compound.Level","Pb.Compound.Error","Pb.Concentration","Pb.Error1s","Bi.Compound","Bi.Compound.Level","Bi.Compound.Error","Bi.Concentration","Bi.Error1s","Th.Compound","Th.Compound.Level","Th.Compound.Error","Th.Concentration","Th.Error1s","U.Compound","U.Compound.Level","U.Compound.Error","U.Concentration","U.Error1s","LE.Compound","LE.Compound.Level","LE.Compound.Error","LE.Concentration","LE.Error1s","Notes","Operator","Project.No","Sample.ID","Sample.Type","Real.Time.1","Real.Time.2"
"96",804967,1,"2020-02-05","8:39:46","Geochem(2)","Trial",1,"No",NA,NA,"PPM",NA,NA,NA,8166,1420,NA,NA,NA,97535,535,NA,NA,NA,372546,854,NA,NA,NA,316,35,NA,NA,NA,0,54,NA,NA,NA,31036,85,NA,NA,NA,18857,55,NA,NA,NA,2267,99,NA,NA,NA,0,34,NA,NA,NA,57,13,NA,NA,NA,363,13,NA,NA,NA,19663,69,NA,NA,NA,81,14,NA,NA,NA,23,3,NA,NA,NA,50,3,NA,NA,NA,65,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,432,2,NA,NA,NA,8,1,NA,NA,NA,189,1,NA,NA,NA,5,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,16,NA,NA,NA,1322,163,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,446881,1082,"exped tool SM","NHW","17-1062-020","EfRc-4:248","Chip",60,60
"97",804967,2,"2020-02-05","8:43:42","Geochem(2)","Trial",2,"No",NA,NA,"PPM",NA,NA,NA,10345,1234,NA,NA,NA,103121,506,NA,NA,NA,422576,834,NA,NA,NA,237,34,NA,NA,NA,0,45,NA,NA,NA,32992,82,NA,NA,NA,18727,50,NA,NA,NA,2165,97,NA,NA,NA,0,32,NA,NA,NA,0,17,NA,NA,NA,388,12,NA,NA,NA,18962,64,NA,NA,NA,92,14,NA,NA,NA,22,3,NA,NA,NA,30,3,NA,NA,NA,58,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,123,1,NA,NA,NA,427,2,NA,NA,NA,7,1,NA,NA,NA,187,1,NA,NA,NA,3,1,NA,NA,NA,0,2,NA,NA,NA,14,4,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1231,158,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,388281,940,"exped tool SM","NHW","17-1062-020","EfRc-4:248","Chip",60,60
"98",804967,3,"2020-02-05","8:57:23","Geochem(2)","Trial",3,"No",NA,NA,"PPM",NA,NA,NA,8365,1578,NA,NA,NA,84635,539,NA,NA,NA,357143,909,NA,NA,NA,132,37,NA,NA,NA,0,64,NA,NA,NA,30862,93,NA,NA,NA,17118,55,NA,NA,NA,2238,104,NA,NA,NA,0,35,NA,NA,NA,0,18,NA,NA,NA,362,14,NA,NA,NA,18119,70,NA,NA,NA,76,15,NA,NA,NA,14,4,NA,NA,NA,44,3,NA,NA,NA,59,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,121,1,NA,NA,NA,410,2,NA,NA,NA,7,1,NA,NA,NA,186,2,NA,NA,NA,9,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1180,170,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,13,3,NA,NA,NA,0,3,NA,NA,NA,478892,1204,"debitage","NHW","17-1062-020","EfRc-4:001","Chip",60,60
"99",804967,4,"2020-02-05","9:06:01","Geochem(2)","Trial",4,"No",NA,NA,"PPM",NA,NA,NA,5781,1734,NA,NA,NA,75689,546,NA,NA,NA,347577,963,NA,NA,NA,252,40,NA,NA,NA,0,73,NA,NA,NA,30592,99,NA,NA,NA,17283,60,NA,NA,NA,2304,104,NA,NA,NA,0,36,NA,NA,NA,0,19,NA,NA,NA,384,14,NA,NA,NA,19921,79,NA,NA,NA,80,16,NA,NA,NA,14,4,NA,NA,NA,51,3,NA,NA,NA,63,2,NA,NA,NA,9,1,NA,NA,NA,0,1,NA,NA,NA,128,1,NA,NA,NA,441,2,NA,NA,NA,7,1,NA,NA,NA,191,2,NA,NA,NA,11,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1064,169,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,25,3,NA,NA,NA,6,1,NA,NA,NA,498118,1313,"debitage 1.26","NHW","17-1062-020","EfRc-4:003","Chip",60,60
"100",804967,5,"2020-02-05","9:09:45","Geochem(2)","Trial",5,"No",NA,NA,"PPM",NA,NA,NA,7584,1669,NA,NA,NA,85645,562,NA,NA,NA,354417,947,NA,NA,NA,280,40,NA,NA,NA,0,68,NA,NA,NA,32348,101,NA,NA,NA,18241,61,NA,NA,NA,2395,106,NA,NA,NA,0,36,NA,NA,NA,0,19,NA,NA,NA,351,14,NA,NA,NA,18853,75,NA,NA,NA,64,15,NA,NA,NA,0,6,NA,NA,NA,46,3,NA,NA,NA,64,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,434,2,NA,NA,NA,9,1,NA,NA,NA,190,2,NA,NA,NA,12,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1199,173,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,24,3,NA,NA,NA,6,1,NA,NA,NA,477696,1264,"debitage 1.26","NHW","17-1062-020","EfRc-4:003","Chip",60,60
"101",804967,6,"2020-02-05","9:19:34","Geochem(2)","Trial",6,"No",NA,NA,"PPM",NA,NA,NA,4609,1438,NA,NA,NA,87247,525,NA,NA,NA,354678,863,NA,NA,NA,150,35,NA,NA,NA,0,62,NA,NA,NA,32116,92,NA,NA,NA,17828,55,NA,NA,NA,2233,102,NA,NA,NA,0,34,NA,NA,NA,0,18,NA,NA,NA,325,13,NA,NA,NA,18485,69,NA,NA,NA,65,14,NA,NA,NA,17,3,NA,NA,NA,50,3,NA,NA,NA,63,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,129,1,NA,NA,NA,423,2,NA,NA,NA,7,1,NA,NA,NA,194,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1507,169,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,10,3,NA,NA,NA,0,3,NA,NA,NA,479843,1151,"debitage 2.00","NHW","17-1062-020","EfRc-4:003","Chip",60,60
"102",804967,7,"2020-02-05","9:22:40","Geochem(2)","Trial",7,"No",NA,NA,"PPM",NA,NA,NA,6956,1650,NA,NA,NA,81115,549,NA,NA,NA,344965,934,NA,NA,NA,204,39,NA,NA,NA,0,72,NA,NA,NA,30286,96,NA,NA,NA,16956,58,NA,NA,NA,2235,108,NA,NA,NA,0,36,NA,NA,NA,73,14,NA,NA,NA,367,14,NA,NA,NA,18674,75,NA,NA,NA,80,15,NA,NA,NA,22,4,NA,NA,NA,49,3,NA,NA,NA,58,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,123,1,NA,NA,NA,413,2,NA,NA,NA,7,1,NA,NA,NA,186,2,NA,NA,NA,9,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1179,178,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,17,3,NA,NA,NA,0,3,NA,NA,NA,496010,1279,"debitage 2.00","NHW","17-1062-020","EfRc-4:003","Chip",60,60
"103",804967,8,"2020-02-05","9:28:40","Geochem(2)","Trial",8,"No",NA,NA,"PPM",NA,NA,NA,6219,1531,NA,NA,NA,82935,532,NA,NA,NA,350059,896,NA,NA,NA,230,37,NA,NA,NA,0,66,NA,NA,NA,32112,96,NA,NA,NA,17542,57,NA,NA,NA,2192,103,NA,NA,NA,0,35,NA,NA,NA,0,20,NA,NA,NA,328,14,NA,NA,NA,18625,72,NA,NA,NA,65,15,NA,NA,NA,12,4,NA,NA,NA,50,3,NA,NA,NA,64,2,NA,NA,NA,9,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,418,2,NA,NA,NA,7,1,NA,NA,NA,190,2,NA,NA,NA,10,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1378,171,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,21,3,NA,NA,NA,0,3,NA,NA,NA,487402,1210,"debitage","NHW","17-1062-020","EfRc-4:023","Chip",60,60
"104",804967,9,"2020-02-05","9:32:34","Geochem(2)","Trial",9,"No",NA,NA,"PPM",NA,NA,NA,9268,1499,NA,NA,NA,82070,521,NA,NA,NA,351459,882,NA,NA,NA,305,36,NA,NA,NA,0,65,NA,NA,NA,29196,87,NA,NA,NA,16381,53,NA,NA,NA,2293,102,NA,NA,NA,0,35,NA,NA,NA,0,19,NA,NA,NA,399,13,NA,NA,NA,19651,73,NA,NA,NA,71,15,NA,NA,NA,19,4,NA,NA,NA,45,3,NA,NA,NA,66,2,NA,NA,NA,8,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,420,2,NA,NA,NA,7,1,NA,NA,NA,190,2,NA,NA,NA,10,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1203,167,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,16,3,NA,NA,NA,0,3,NA,NA,NA,486787,1186,"debitage","NHW","17-1062-020","EfRc-4:023","Chip",60,60
"105",804967,10,"2020-02-05","9:36:14","Geochem(2)","Trial",10,"No",NA,NA,"PPM",NA,NA,NA,8357,1420,NA,NA,NA,84896,514,NA,NA,NA,349984,849,NA,NA,NA,350,35,NA,NA,NA,0,64,NA,NA,NA,30882,89,NA,NA,NA,17048,53,NA,NA,NA,2223,107,NA,NA,NA,0,36,NA,NA,NA,61,13,NA,NA,NA,352,14,NA,NA,NA,19683,72,NA,NA,NA,0,24,NA,NA,NA,23,4,NA,NA,NA,45,3,NA,NA,NA,65,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,124,1,NA,NA,NA,427,2,NA,NA,NA,8,1,NA,NA,NA,187,2,NA,NA,NA,9,1,NA,NA,NA,4,1,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,1233,177,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,9,3,NA,NA,NA,0,3,NA,NA,NA,484015,1146,"debitage 14.75","NHW","17-1062-020","EfRc-4:044","Chip",60,60
"106",804967,11,"2020-02-05","9:39:57","Geochem(2)","Trial",11,"No",NA,NA,"PPM",NA,NA,NA,5820,1576,NA,NA,NA,80866,536,NA,NA,NA,332461,888,NA,NA,NA,283,37,NA,NA,NA,0,72,NA,NA,NA,30440,94,NA,NA,NA,17918,59,NA,NA,NA,2064,110,NA,NA,NA,0,37,NA,NA,NA,93,14,NA,NA,NA,351,14,NA,NA,NA,18819,74,NA,NA,NA,77,15,NA,NA,NA,27,4,NA,NA,NA,46,3,NA,NA,NA,65,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,123,1,NA,NA,NA,424,2,NA,NA,NA,9,1,NA,NA,NA,187,2,NA,NA,NA,9,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1325,184,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,14,3,NA,NA,NA,5,1,NA,NA,NA,508560,1255,"debitage 14.75","NHW","17-1062-020","EfRc-4:044","Chip",60,60
"107",804967,12,"2020-02-05","9:43:55","Geochem(2)","Trial",12,"No",NA,NA,"PPM",NA,NA,NA,7236,1588,NA,NA,NA,76562,525,NA,NA,NA,335399,896,NA,NA,NA,325,37,NA,NA,NA,0,72,NA,NA,NA,30502,95,NA,NA,NA,16859,56,NA,NA,NA,2319,110,NA,NA,NA,0,37,NA,NA,NA,67,14,NA,NA,NA,334,14,NA,NA,NA,19058,75,NA,NA,NA,66,15,NA,NA,NA,16,4,NA,NA,NA,44,3,NA,NA,NA,59,2,NA,NA,NA,8,1,NA,NA,NA,0,1,NA,NA,NA,122,1,NA,NA,NA,422,2,NA,NA,NA,6,1,NA,NA,NA,182,2,NA,NA,NA,9,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1238,183,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,21,3,NA,NA,NA,0,3,NA,NA,NA,509140,1258,"debitage 14.90","NHW","17-1062-020","EfRc-4:045","Chip",60,60
"108",804967,13,"2020-02-05","9:47:23","Geochem(2)","Trial",13,"No",NA,NA,"PPM",NA,NA,NA,4765,1485,NA,NA,NA,85373,533,NA,NA,NA,338529,866,NA,NA,NA,308,37,NA,NA,NA,0,69,NA,NA,NA,31129,93,NA,NA,NA,18359,58,NA,NA,NA,2357,110,NA,NA,NA,0,38,NA,NA,NA,203,16,NA,NA,NA,326,14,NA,NA,NA,18581,72,NA,NA,NA,69,15,NA,NA,NA,30,4,NA,NA,NA,47,3,NA,NA,NA,63,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,123,1,NA,NA,NA,424,2,NA,NA,NA,9,1,NA,NA,NA,187,2,NA,NA,NA,9,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1032,181,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,12,3,NA,NA,NA,0,3,NA,NA,NA,498051,1203,"debitage 14.90","NHW","17-1062-020","EfRc-4:045","Chip",60,60
"109",804967,14,"2020-02-05","10:18:20","Geochem(2)","Trial",14,"No",NA,NA,"PPM",NA,NA,NA,14532,1707,NA,NA,NA,61631,494,NA,NA,NA,265852,800,NA,NA,NA,872,37,NA,NA,NA,827,37,NA,NA,NA,22815,79,NA,NA,NA,23309,74,NA,NA,NA,3041,102,NA,NA,NA,0,35,NA,NA,NA,85,13,NA,NA,NA,629,16,NA,NA,NA,28177,102,NA,NA,NA,126,18,NA,NA,NA,50,4,NA,NA,NA,163,4,NA,NA,NA,449,5,NA,NA,NA,97,6,NA,NA,NA,0,1,NA,NA,NA,119,1,NA,NA,NA,224,2,NA,NA,NA,36,1,NA,NA,NA,294,2,NA,NA,NA,19,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,55,5,NA,NA,NA,25,7,NA,NA,NA,54,9,NA,NA,NA,768,158,NA,NA,NA,0,6,NA,NA,NA,8,2,NA,NA,NA,1349,7,NA,NA,NA,0,7,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,574392,1380,"montana dirt","NHW","17-1062-020","0","Chip",60,60
"110",804967,15,"2020-02-05","10:21:40","Geochem(2)","Trial",15,"No",NA,NA,"PPM",NA,NA,NA,14698,1694,NA,NA,NA,61215,492,NA,NA,NA,266444,801,NA,NA,NA,858,37,NA,NA,NA,696,37,NA,NA,NA,22872,79,NA,NA,NA,23355,75,NA,NA,NA,3053,103,NA,NA,NA,0,36,NA,NA,NA,85,13,NA,NA,NA,593,16,NA,NA,NA,28298,102,NA,NA,NA,103,18,NA,NA,NA,42,4,NA,NA,NA,156,4,NA,NA,NA,435,5,NA,NA,NA,100,6,NA,NA,NA,0,1,NA,NA,NA,119,1,NA,NA,NA,228,2,NA,NA,NA,36,1,NA,NA,NA,297,2,NA,NA,NA,19,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,48,5,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,861,159,NA,NA,NA,0,6,NA,NA,NA,9,2,NA,NA,NA,1346,7,NA,NA,NA,0,7,NA,NA,NA,9,3,NA,NA,NA,0,3,NA,NA,NA,574023,1375,"montana dirt","NHW","17-1062-020","0","Chip",60,60
"111",804967,16,"2020-02-05","10:26:21","Geochem(2)","Trial",16,"No",NA,NA,"PPM",NA,NA,NA,6221,1806,NA,NA,NA,76472,566,NA,NA,NA,323114,959,NA,NA,NA,235,41,NA,NA,NA,0,83,NA,NA,NA,31593,107,NA,NA,NA,17853,64,NA,NA,NA,2512,111,NA,NA,NA,0,38,NA,NA,NA,0,21,NA,NA,NA,354,15,NA,NA,NA,19082,81,NA,NA,NA,108,16,NA,NA,NA,12,4,NA,NA,NA,54,3,NA,NA,NA,64,2,NA,NA,NA,8,1,NA,NA,NA,0,1,NA,NA,NA,129,1,NA,NA,NA,433,2,NA,NA,NA,7,1,NA,NA,NA,195,2,NA,NA,NA,12,1,NA,NA,NA,7,1,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,842,179,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,6,2,NA,NA,NA,0,8,NA,NA,NA,34,3,NA,NA,NA,0,3,NA,NA,NA,520654,1397,"debitage 1.52","NHW","17-1062-020","EfRc-4:048","Chip",60,60
"112",804967,17,"2020-02-05","10:44:04","Geochem(2)","Trial",17,"No",NA,NA,"PPM",NA,NA,NA,11309,1422,NA,NA,NA,76724,493,NA,NA,NA,360938,872,NA,NA,NA,322,35,NA,NA,NA,0,63,NA,NA,NA,29769,87,NA,NA,NA,16229,51,NA,NA,NA,2257,99,NA,NA,NA,0,34,NA,NA,NA,0,18,NA,NA,NA,382,13,NA,NA,NA,20614,74,NA,NA,NA,51,15,NA,NA,NA,17,4,NA,NA,NA,43,3,NA,NA,NA,64,2,NA,NA,NA,9,1,NA,NA,NA,0,1,NA,NA,NA,129,1,NA,NA,NA,428,2,NA,NA,NA,6,1,NA,NA,NA,191,2,NA,NA,NA,10,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,16,NA,NA,NA,1464,164,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,16,3,NA,NA,NA,0,3,NA,NA,NA,479018,1148,"debitage 1.52","NHW","17-1062-020","EfRc-4:048","Chip",60,60
"113",804967,18,"2020-02-05","10:47:47","Geochem(2)","Trial",18,"No",NA,NA,"PPM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1764,85,NA,NA,NA,0,35,NA,NA,NA,37,11,NA,NA,NA,288,11,NA,NA,NA,16015,72,NA,NA,NA,86,13,NA,NA,NA,14,3,NA,NA,NA,45,3,NA,NA,NA,58,2,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,125,1,NA,NA,NA,431,2,NA,NA,NA,8,1,NA,NA,NA,195,2,NA,NA,NA,11,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,1040,141,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,14,3,NA,NA,NA,0,3,NA,NA,NA,979856,182,"debitage 2.04","NHW","17-1062-020","EfRc-4:058","Chip",60,1.7111
"114",804967,19,"2020-02-05","10:49:07","Geochem(2)","Trial",19,"No",NA,NA,"PPM",NA,NA,NA,5400,1145,NA,NA,NA,95610,487,NA,NA,NA,390833,798,NA,NA,NA,222,33,NA,NA,NA,0,52,NA,NA,NA,32789,83,NA,NA,NA,17893,50,NA,NA,NA,2213,101,NA,NA,NA,0,34,NA,NA,NA,55,13,NA,NA,NA,359,13,NA,NA,NA,17834,62,NA,NA,NA,91,14,NA,NA,NA,27,3,NA,NA,NA,50,3,NA,NA,NA,56,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,125,1,NA,NA,NA,418,2,NA,NA,NA,8,1,NA,NA,NA,189,1,NA,NA,NA,5,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1339,167,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,434470,985,"debitage 2.04","NHW","17-1062-020","EfRc-4:058","Chip",60,60
"115",804967,20,"2020-02-05","10:59:15","Geochem(2)","Trial",20,"No",NA,NA,"PPM",NA,NA,NA,6279,1494,NA,NA,NA,84611,534,NA,NA,NA,341871,880,NA,NA,NA,291,37,NA,NA,NA,0,70,NA,NA,NA,31614,95,NA,NA,NA,16917,55,NA,NA,NA,2160,107,NA,NA,NA,0,36,NA,NA,NA,40,14,NA,NA,NA,355,14,NA,NA,NA,18146,71,NA,NA,NA,101,15,NA,NA,NA,16,4,NA,NA,NA,46,3,NA,NA,NA,60,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,122,1,NA,NA,NA,414,2,NA,NA,NA,8,1,NA,NA,NA,185,2,NA,NA,NA,10,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1300,177,NA,NA,NA,9,3,NA,NA,NA,0,3,NA,NA,NA,6,1,NA,NA,NA,0,7,NA,NA,NA,17,3,NA,NA,NA,0,3,NA,NA,NA,495413,1212,"debitage 2.04","NHW","17-1062-020","EfRc-4:058","Chip",60,60
"116",804967,21,"2020-02-05","11:02:55","Geochem(2)","Trial",21,"No",NA,NA,"PPM",NA,NA,NA,7630,1392,NA,NA,NA,100212,552,NA,NA,NA,373500,882,NA,NA,NA,495,39,NA,NA,NA,0,63,NA,NA,NA,35166,99,NA,NA,NA,19407,59,NA,NA,NA,2467,103,NA,NA,NA,0,35,NA,NA,NA,0,19,NA,NA,NA,370,14,NA,NA,NA,20140,75,NA,NA,NA,87,16,NA,NA,NA,12,4,NA,NA,NA,44,3,NA,NA,NA,68,2,NA,NA,NA,8,1,NA,NA,NA,0,1,NA,NA,NA,133,1,NA,NA,NA,452,2,NA,NA,NA,8,1,NA,NA,NA,192,2,NA,NA,NA,11,1,NA,NA,NA,0,3,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1451,169,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,27,3,NA,NA,NA,4,1,NA,NA,NA,438109,1124,"debitage 0.71","NHW","17-1062-020","EfRc-4:058","Chip",60,60
