ID,Instrument Serial Num,Reading .,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude,Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Au Compound,Au Compound Level,Au Compound Error,Au Concentration,Au Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,Notes,Operator,Project No,Sample ID,Sample Type
369,800888,1,2019-10-07,12:11:27,geoChem-Extra-CoFix,,1,No,,,PPM,,,,0,9799,,,,45945,720,,,,171057,651,,,,0,213,,,,0,163,,,,20260,84,,,,4919,35,,,,1411,68,,,,159,10,,,,0,18,,,,1015,20,,,,8708,49,,,,0,19,,,,26,3,,,,7,2,,,,39,2,,,,6,1,,,,0,1,,,,371,2,,,,492,3,,,,27,1,,,,57,1,,,,20,1,,,,21,1,,,,0,9,,,,0,11,,,,0,16,,,,0,20,,,,0,9,,,,0,37,,,,0,4,,,,9,1,,,,0,7,,,,39,3,,,,6,2,,,,745405,988,Twin Lakes obsd,nhw,geo,geo01,Chip
369,800888,2,2019-10-07,12:16:02,geoChem-Extra-CoFix,,2,No,,,PPM,,,,0,3465,,,,66169,611,,,,293418,732,,,,0,76,,,,0,60,,,,26269,81,,,,7103,36,,,,1646,65,,,,192,10,,,,0,16,,,,881,17,,,,4721,31,,,,0,13,,,,0,4,,,,0,3,,,,40,2,,,,5,1,,,,0,1,,,,308,2,,,,685,3,,,,23,1,,,,77,1,,,,9,1,,,,0,2,,,,0,8,,,,0,9,,,,0,14,,,,0,18,,,,0,8,,,,0,32,,,,0,4,,,,8,1,,,,0,6,,,,10,3,,,,0,4,,,,598436,958,Twin Lakes obsd,nhw,geo,geo01,Chip
369,800888,3,2019-10-07,12:23:42,geoChem-Extra-CoFix,,3,No,,,PPM,,,,0,4808,,,,53105,655,,,,267831,788,,,,0,102,,,,0,84,,,,26703,94,,,,8013,42,,,,1575,71,,,,201,11,,,,0,18,,,,861,19,,,,3649,30,,,,0,13,,,,14,3,,,,0,3,,,,34,2,,,,0,2,,,,0,1,,,,325,2,,,,612,3,,,,34,1,,,,51,1,,,,15,1,,,,10,1,,,,0,9,,,,0,10,,,,0,16,,,,0,20,,,,0,9,,,,0,38,,,,0,4,,,,11,1,,,,0,7,,,,29,3,,,,6,2,,,,636922,1039,Twin Lakes obsd,nhw,geo,geo01,Chip
369,800888,4,2019-10-07,12:26:28,geoChem-Extra-CoFix,,4,No,,,PPM,,,,0,15498,,,,25166,923,,,,172995,912,,,,0,300,,,,0,255,,,,26073,142,,,,4537,49,,,,1526,98,,,,148,15,,,,0,25,,,,1599,34,,,,4325,46,,,,0,20,,,,24,5,,,,0,5,,,,43,3,,,,0,2,,,,0,1,,,,343,3,,,,378,3,,,,24,1,,,,52,2,,,,19,1,,,,24,2,,,,0,13,,,,0,15,,,,0,23,,,,0,29,,,,0,12,,,,0,52,,,,0,6,,,,9,2,,,,0,9,,,,39,4,,,,0,5,,,,762676,1312,Twin Lakes obsd,nhw,geo,geo02,Chip
369,800888,5,2019-10-07,12:28:53,geoChem-Extra-CoFix,,5,No,,,PPM,,,,0,4588,,,,45493,566,,,,209440,614,,,,1779,51,,,,1402,30,,,,25881,82,,,,10659,41,,,,1769,64,,,,195,10,,,,0,16,,,,817,16,,,,5359,32,,,,0,14,,,,0,4,,,,11,2,,,,55,2,,,,4,1,,,,0,1,,,,240,2,,,,916,3,,,,23,1,,,,70,1,,,,9,1,,,,0,2,,,,0,8,,,,0,9,,,,0,13,,,,0,17,,,,0,7,,,,0,33,,,,0,3,,,,19,1,,,,0,6,,,,14,3,,,,5,1,,,,695840,871,Twin Lakes obsd,nhw,geo,geo02,Chip
369,800888,6,2019-10-07,12:31:28,geoChem-Extra-CoFix,,6,No,,,PPM,,,,0,3706,,,,0,636,,,,398213,910,,,,0,79,,,,0,64,,,,0,106,,,,0,80,,,,497,57,,,,34,9,,,,0,16,,,,50,9,,,,1976,20,,,,0,9,,,,0,4,,,,12,2,,,,7,1,,,,0,1,,,,0,1,,,,4,0,,,,5,0,,,,4,1,,,,8,1,,,,4,1,,,,9,1,,,,0,9,,,,0,10,,,,0,15,,,,0,19,,,,0,8,,,,0,34,,,,0,3,,,,0,2,,,,0,6,,,,13,2,,,,0,3,,,,599163,915,Twin Lakes dark,nhw,geo,geo03,Chip
369,800888,7,2019-10-07,12:33:55,geoChem-Extra-CoFix,,7,No,,,PPM,,,,0,2736,,,,3018,293,,,,416147,805,,,,0,62,,,,896,29,,,,0,83,,,,0,69,,,,670,52,,,,40,7,,,,0,13,,,,27,7,,,,559,10,,,,0,5,,,,0,4,,,,0,3,,,,4,1,,,,0,1,,,,0,1,,,,5,0,,,,6,0,,,,2,0,,,,2,1,,,,0,1,,,,0,2,,,,0,8,,,,0,9,,,,0,13,,,,0,16,,,,0,7,,,,0,29,,,,0,3,,,,3,1,,,,0,5,,,,0,4,,,,0,2,,,,578620,820,Twin Lakes dark,nhw,geo,geo03,Chip
369,800888,8,2019-10-07,12:38:06,geoChem-Extra-CoFix,,8,No,,,PPM,,,,0,3765,,,,72704,625,,,,278524,750,,,,0,92,,,,0,66,,,,14209,58,,,,25803,75,,,,3405,83,,,,83,10,,,,0,18,,,,611,16,,,,25583,90,,,,190,20,,,,35,3,,,,34,3,,,,65,2,,,,0,1,,,,0,1,,,,26,1,,,,784,3,,,,15,1,,,,143,2,,,,6,1,,,,5,1,,,,0,8,,,,0,10,,,,0,14,,,,0,18,,,,0,8,,,,0,34,,,,0,4,,,,10,1,,,,0,6,,,,21,3,,,,0,3,,,,577743,1055,Gambier,nhw,geo,geo04,Chip
369,800888,9,2019-10-07,12:41:04,geoChem-Extra-CoFix,,9,No,,,PPM,,,,0,6487,,,,59254,751,,,,232138,850,,,,0,147,,,,0,113,,,,16796,81,,,,21571,84,,,,3145,96,,,,87,12,,,,0,22,,,,515,18,,,,24076,108,,,,165,23,,,,40,4,,,,36,3,,,,55,2,,,,4,1,,,,0,1,,,,28,1,,,,684,4,,,,13,1,,,,140,2,,,,8,1,,,,15,1,,,,0,10,,,,0,12,,,,0,18,,,,0,22,,,,0,10,,,,0,41,,,,0,4,,,,8,1,,,,0,8,,,,36,4,,,,0,4,,,,641185,1242,Gambier,nhw,geo,geo04,Chip
369,800888,10,2019-10-07,12:43:24,geoChem-Extra-CoFix,,10,No,,,PPM,,,,0,3353,,,,76858,597,,,,295406,733,,,,0,82,,,,0,59,,,,14349,56,,,,23919,67,,,,3256,78,,,,94,9,,,,64,12,,,,630,16,,,,27681,90,,,,218,20,,,,55,3,,,,28,2,,,,61,2,,,,0,1,,,,0,1,,,,25,1,,,,742,3,,,,14,1,,,,141,1,,,,5,1,,,,0,2,,,,0,8,,,,0,9,,,,0,13,,,,0,17,,,,0,8,,,,0,32,,,,0,4,,,,9,1,,,,0,6,,,,16,3,,,,0,3,,,,556429,1018,Gambier,nhw,geo,geo04,Chip
369,800888,11,2019-10-07,12:48:10,geoChem-Extra-CoFix,,11,No,,,PPM,,,,0,3189,,,,87322,651,,,,297547,743,,,,1448,55,,,,0,55,,,,36019,103,,,,23577,70,,,,5388,98,,,,157,11,,,,48,13,,,,548,16,,,,29093,97,,,,161,22,,,,16,3,,,,31,3,,,,82,2,,,,0,1,,,,0,1,,,,97,1,,,,591,3,,,,16,1,,,,266,2,,,,15,1,,,,0,2,,,,0,8,,,,0,9,,,,0,14,,,,0,18,,,,0,8,,,,0,35,,,,0,4,,,,12,1,,,,0,6,,,,11,3,,,,0,3,,,,517554,1082,Tranquille R,nhw,geo,geo05,Chip
369,800888,12,2019-10-07,12:50:48,geoChem-Extra-CoFix,,12,No,,,PPM,,,,7807,2347,,,,74142,647,,,,248482,900,,,,1540,53,,,,0,62,,,,26184,103,,,,26348,98,,,,5755,97,,,,159,11,,,,37,12,,,,688,16,,,,35466,141,,,,120,23,,,,20,3,,,,33,3,,,,83,2,,,,3,1,,,,0,1,,,,102,1,,,,647,3,,,,18,1,,,,283,2,,,,21,1,,,,0,2,,,,0,8,,,,0,9,,,,0,13,,,,0,17,,,,0,8,,,,0,33,,,,0,4,,,,15,1,,,,0,6,,,,17,3,,,,0,3,,,,572030,1717,TranquilleR ctx,nhw,geo,geo05,Chip
369,800888,13,2019-10-07,12:55:55,geoChem-Extra-CoFix,,13,No,,,PPM,,,,0,3364,,,,31619,503,,,,346826,817,,,,0,74,,,,0,57,,,,34909,101,,,,0,103,,,,1043,62,,,,27,8,,,,0,15,,,,84,9,,,,3254,26,,,,0,12,,,,15,3,,,,9,2,,,,19,1,,,,0,1,,,,0,1,,,,125,1,,,,23,1,,,,39,1,,,,273,2,,,,17,1,,,,9,1,,,,0,9,,,,0,10,,,,0,15,,,,0,19,,,,0,8,,,,0,35,,,,5,1,,,,12,1,,,,0,6,,,,15,2,,,,6,1,,,,581672,962,Duck Mdw 1,nhw,geo,geo06,Chip
369,800888,14,2019-10-07,12:59:41,geoChem-Extra-CoFix,,14,No,,,PPM,,,,0,1797,,,,38438,406,,,,425560,704,,,,0,41,,,,0,32,,,,36500,81,,,,0,64,,,,1024,52,,,,30,7,,,,49,10,,,,92,8,,,,2481,19,,,,28,6,,,,0,4,,,,7,2,,,,25,1,,,,0,1,,,,0,1,,,,126,1,,,,23,0,,,,41,1,,,,281,1,,,,12,1,,,,0,2,,,,0,7,,,,0,8,,,,0,12,,,,0,15,,,,11,3,,,,0,28,,,,4,1,,,,9,1,,,,11,2,,,,0,4,,,,4,1,,,,495244,800,Duck Mdw 2,nhw,geo,geo06,Chip
369,800888,15,2019-10-07,13:09:17,geoChem-Extra-CoFix,,15,No,,,PPM,,,,0,3453,,,,38116,513,,,,331076,783,,,,0,79,,,,0,59,,,,33496,97,,,,429,27,,,,1183,62,,,,0,11,,,,0,15,,,,123,10,,,,5566,34,,,,0,15,,,,8,3,,,,8,2,,,,29,2,,,,0,1,,,,0,1,,,,123,1,,,,25,1,,,,39,1,,,,265,2,,,,16,1,,,,3,1,,,,0,8,,,,0,10,,,,0,14,,,,0,18,,,,0,8,,,,0,33,,,,5,1,,,,13,1,,,,0,6,,,,17,2,,,,4,1,,,,589454,945,Duck Mdw 2,nhw,geo,geo07,Chip
369,800888,16,2019-10-07,13:12:15,geoChem-Extra-CoFix,,16,No,,,PPM,,,,0,2386,,,,34122,444,,,,396321,766,,,,0,52,,,,0,40,,,,35988,91,,,,0,77,,,,751,53,,,,0,10,,,,0,14,,,,105,9,,,,3285,24,,,,0,11,,,,0,4,,,,0,3,,,,31,1,,,,3,1,,,,0,1,,,,125,1,,,,22,1,,,,39,1,,,,268,1,,,,12,1,,,,0,2,,,,0,8,,,,0,9,,,,0,13,,,,0,16,,,,0,7,,,,0,31,,,,4,1,,,,9,1,,,,0,5,,,,13,2,,,,0,3,,,,528903,880,Duck Mdw 2,nhw,geo,geo07,Chip
369,800888,17,2019-10-07,13:19:03,geoChem-Extra-CoFix,,17,No,,,PPM,,,,0,2754,,,,85167,582,,,,332732,722,,,,0,67,,,,0,46,,,,24797,73,,,,16912,51,,,,3315,77,,,,148,10,,,,0,17,,,,300,12,,,,18222,65,,,,109,16,,,,21,3,,,,86,3,,,,68,2,,,,0,1,,,,0,1,,,,89,1,,,,556,2,,,,4,1,,,,170,1,,,,4,1,,,,0,2,,,,0,8,,,,0,9,,,,0,13,,,,0,17,,,,0,8,,,,0,32,,,,0,3,,,,16,1,,,,0,6,,,,11,3,,,,0,3,,,,517272,962,Mdcn Ck01,nhw,geo,geo08,Chip
369,800888,18,2019-10-07,13:21:27,geoChem-Extra-CoFix,,18,No,,,PPM,,,,0,4172,,,,67183,639,,,,285737,791,,,,0,97,,,,0,69,,,,24372,85,,,,16549,59,,,,3179,85,,,,131,11,,,,0,19,,,,291,13,,,,18390,75,,,,120,18,,,,16,3,,,,89,3,,,,69,2,,,,4,1,,,,0,1,,,,89,1,,,,559,3,,,,7,1,,,,173,2,,,,8,1,,,,10,1,,,,0,9,,,,0,10,,,,0,15,,,,0,19,,,,0,9,,,,0,37,,,,0,4,,,,15,1,,,,0,7,,,,30,3,,,,0,4,,,,582979,1084,Mdcn Ck01,nhw,geo,geo08,Chip
369,800888,19,2019-10-07,13:24:00,geoChem-Extra-CoFix,,19,No,,,PPM,,,,0,4730,,,,65346,675,,,,276397,824,,,,0,108,,,,0,79,,,,23890,89,,,,16432,62,,,,3018,88,,,,141,11,,,,0,20,,,,281,14,,,,17801,78,,,,72,18,,,,20,3,,,,78,3,,,,65,2,,,,4,1,,,,0,1,,,,85,1,,,,547,3,,,,7,1,,,,171,2,,,,9,1,,,,15,1,,,,0,10,,,,0,11,,,,0,16,,,,0,21,,,,0,9,,,,0,39,,,,0,4,,,,15,1,,,,0,7,,,,29,3,,,,5,1,,,,595572,1136,Mdcn Ck02,nhw,geo,geo09,Chip
369,800888,20,2019-10-07,13:26:31,geoChem-Extra-CoFix,,20,No,,,PPM,,,,0,3767,,,,77322,698,,,,312921,872,,,,0,91,,,,0,64,,,,24631,90,,,,16912,63,,,,3273,94,,,,135,12,,,,0,21,,,,300,14,,,,18223,80,,,,88,19,,,,21,3,,,,85,4,,,,68,2,,,,5,1,,,,0,1,,,,90,1,,,,554,3,,,,6,1,,,,170,2,,,,7,1,,,,6,1,,,,0,10,,,,0,11,,,,0,16,,,,0,21,,,,0,9,,,,0,39,,,,0,4,,,,14,1,,,,0,7,,,,24,3,,,,0,4,,,,545144,1176,Mdcn Ck02,nhw,geo,geo09,Chip
369,800888,21,2019-10-07,13:29:41,geoChem-Extra-CoFix,,21,No,,,PPM,,,,0,3585,,,,76907,667,,,,297228,817,,,,313,51,,,,0,62,,,,24297,85,,,,17460,62,,,,4666,99,,,,144,11,,,,0,20,,,,408,15,,,,26164,97,,,,154,22,,,,29,3,,,,57,3,,,,72,2,,,,0,2,,,,0,1,,,,87,1,,,,519,3,,,,10,1,,,,207,2,,,,11,1,,,,4,1,,,,0,9,,,,0,10,,,,0,15,,,,0,19,,,,0,9,,,,0,36,,,,0,4,,,,15,1,,,,0,6,,,,16,3,,,,0,3,,,,551230,1138,Crscbt Lk,nhw,geo,geo10,Chip
369,800888,22,2019-10-07,13:31:46,geoChem-Extra-CoFix,,22,No,,,PPM,,,,0,4130,,,,71562,701,,,,287412,863,,,,0,97,,,,0,70,,,,23524,90,,,,17754,67,,,,4677,106,,,,141,12,,,,0,21,,,,445,16,,,,25608,103,,,,183,23,,,,32,4,,,,50,3,,,,75,3,,,,4,1,,,,0,1,,,,85,1,,,,515,3,,,,10,1,,,,206,2,,,,14,1,,,,6,1,,,,0,10,,,,0,11,,,,0,16,,,,0,21,,,,0,9,,,,0,40,,,,0,4,,,,14,1,,,,0,7,,,,24,3,,,,5,2,,,,567654,1206,Crscbt Lk,nhw,geo,geo10,Chip
369,800888,23,2019-10-07,13:33:53,geoChem-Extra-CoFix,,23,No,,,PPM,,,,0,2272,,,,100459,619,,,,389560,783,,,,0,57,,,,0,39,,,,25117,76,,,,17141,55,,,,4566,92,,,,132,11,,,,0,17,,,,419,14,,,,25201,82,,,,166,20,,,,27,3,,,,42,3,,,,66,2,,,,3,1,,,,0,1,,,,83,1,,,,511,2,,,,7,1,,,,203,2,,,,9,1,,,,0,2,,,,0,8,,,,0,9,,,,0,13,,,,0,17,,,,0,8,,,,0,34,,,,0,4,,,,13,1,,,,0,6,,,,0,5,,,,0,3,,,,436275,1008,Crscbt Lk s,nhw,geo,geo10,Chip
369,800888,24,2019-10-07,13:38:20,geoChem-Extra-CoFix,,24,No,,,PPM,,,,0,3863,,,,84928,772,,,,226103,788,,,,2294,69,,,,0,72,,,,19922,84,,,,46159,148,,,,8743,136,,,,251,15,,,,0,25,,,,1230,26,,,,62592,221,,,,320,37,,,,0,5,,,,24,3,,,,107,3,,,,7,1,,,,0,1,,,,81,1,,,,1362,6,,,,26,1,,,,167,2,,,,15,1,,,,0,2,,,,0,9,,,,0,10,,,,0,15,,,,0,19,,,,0,9,,,,0,38,,,,0,4,,,,17,2,,,,0,7,,,,24,4,,,,0,4,,,,545629,1380,Criss Ck,nhw,geo,geo11,Chip
369,800888,25,2019-10-07,13:44:34,geoChem-Extra-CoFix,,25,No,,,PPM,,,,0,4369,,,,80712,809,,,,223596,836,,,,2146,73,,,,0,80,,,,19800,89,,,,46383,159,,,,8471,142,,,,236,15,,,,0,27,,,,1204,27,,,,60179,228,,,,247,38,,,,19,5,,,,22,3,,,,105,4,,,,5,1,,,,0,1,,,,89,1,,,,1350,6,,,,24,1,,,,167,2,,,,14,1,,,,7,2,,,,0,10,,,,0,11,,,,0,16,,,,0,20,,,,0,10,,,,0,43,,,,0,5,,,,18,2,,,,0,7,,,,29,4,,,,0,4,,,,555174,1459,Criss Ck,nhw,geo,geo11,Chip
369,800888,26,2019-10-07,13:49:12,geoChem-Extra-CoFix,,26,No,,,PPM,,,,0,5312,,,,77567,834,,,,214223,852,,,,2049,76,,,,0,89,,,,19271,92,,,,47334,171,,,,8376,146,,,,232,16,,,,0,27,,,,1179,27,,,,59523,238,,,,307,39,,,,17,5,,,,18,3,,,,103,4,,,,7,1,,,,0,1,,,,85,2,,,,1354,7,,,,26,1,,,,163,3,,,,15,1,,,,9,2,,,,0,10,,,,0,11,,,,0,17,,,,0,21,,,,0,10,,,,0,41,,,,9,3,,,,14,2,,,,0,8,,,,35,5,,,,0,5,,,,568082,1508,Criss Ck,nhw,geo,geo11,Chip
369,800888,27,2019-10-07,14:17:55,geoChem-Extra-CoFix,,27,No,,,PPM,,,,0,5737,,,,60630,801,,,,263303,960,,,,0,129,,,,0,96,,,,30894,128,,,,16728,76,,,,3214,107,,,,146,14,,,,0,24,,,,450,19,,,,20555,103,,,,110,23,,,,16,4,,,,37,3,,,,61,3,,,,4,1,,,,0,1,,,,141,2,,,,398,3,,,,14,1,,,,233,2,,,,16,1,,,,17,2,,,,0,11,,,,0,13,,,,0,19,,,,0,25,,,,0,11,,,,0,47,,,,0,5,,,,15,2,,,,0,8,,,,31,4,,,,6,2,,,,602981,1361,BlackwaterGEO,nhw,geo,geo12,Chip
369,800888,28,2019-10-07,14:22:41,geoChem-Extra-CoFix,,28,No,,,PPM,,,,0,3104,,,,85567,678,,,,337905,840,,,,0,76,,,,0,52,,,,32369,101,,,,15554,58,,,,3220,90,,,,152,11,,,,0,20,,,,410,15,,,,19747,79,,,,105,19,,,,12,3,,,,32,3,,,,56,2,,,,4,1,,,,0,1,,,,134,1,,,,374,2,,,,12,1,,,,227,2,,,,7,1,,,,0,2,,,,0,9,,,,0,10,,,,0,15,,,,0,20,,,,0,9,,,,0,39,,,,0,4,,,,15,1,,,,0,7,,,,17,3,,,,0,3,,,,504084,1124,BlackwaterGEO,nhw,geo,geo12,Chip
369,800888,29,2019-10-07,14:25:14,geoChem-Extra-CoFix,,29,No,,,PPM,,,,0,4378,,,,70487,756,,,,293537,927,,,,0,106,,,,0,77,,,,31301,117,,,,16100,68,,,,2871,97,,,,114,12,,,,0,22,,,,387,17,,,,19644,91,,,,96,22,,,,0,6,,,,22,3,,,,53,2,,,,0,2,,,,0,1,,,,134,2,,,,377,2,,,,13,1,,,,228,2,,,,13,1,,,,10,1,,,,0,11,,,,0,12,,,,0,18,,,,0,23,,,,0,10,,,,0,44,,,,0,5,,,,17,2,,,,0,8,,,,30,3,,,,6,2,,,,564562,1280,BlackwaterGEO,nhw,geo,geo12,Chip
369,800888,30,2019-10-07,14:30:24,geoChem-Extra-CoFix,,30,No,,,PPM,,,,0,9163,,,,48715,885,,,,211334,992,,,,0,201,,,,0,150,,,,20937,115,,,,20301,101,,,,3675,123,,,,130,15,,,,0,27,,,,374,20,,,,24394,136,,,,145,28,,,,32,5,,,,66,4,,,,72,3,,,,4,1,,,,0,1,,,,100,2,,,,471,3,,,,11,1,,,,179,2,,,,11,1,,,,21,2,,,,0,13,,,,0,15,,,,0,22,,,,0,28,,,,0,13,,,,6,2,,,,0,6,,,,15,2,,,,0,9,,,,40,4,,,,0,5,,,,668964,1479,BVRnode2,nhw,geo,geo13,Chip
369,800888,31,2019-10-07,14:34:58,geoChem-Extra-CoFix,,31,No,,,PPM,,,,0,12668,,,,30413,769,,,,194448,948,,,,2288,90,,,,807,52,,,,7080,64,,,,3800,39,,,,1382,87,,,,49,11,,,,0,25,,,,1560,31,,,,27459,145,,,,145,28,,,,24,5,,,,16,3,,,,84,3,,,,8,1,,,,0,1,,,,20,1,,,,128,2,,,,34,1,,,,129,2,,,,12,1,,,,16,2,,,,0,12,,,,0,14,,,,0,20,,,,0,26,,,,0,12,,,,0,48,,,,0,5,,,,7,1,,,,0,8,,,,27,4,,,,0,4,,,,730065,1307,ChocBar01,nhw,geo,geo14,Chip
369,800888,32,2019-10-07,14:37:04,geoChem-Extra-CoFix,,32,No,,,PPM,,,,0,4480,,,,42682,571,,,,240155,752,,,,24833,144,,,,2854,40,,,,8379,48,,,,12547,50,,,,1596,71,,,,52,9,,,,0,19,,,,973,20,,,,26494,101,,,,124,21,,,,0,5,,,,15,2,,,,105,3,,,,9,1,,,,0,1,,,,21,1,,,,118,1,,,,32,1,,,,124,1,,,,6,1,,,,0,2,,,,0,9,,,,0,10,,,,0,15,,,,0,19,,,,0,9,,,,0,36,,,,0,4,,,,7,1,,,,0,6,,,,0,5,,,,0,3,,,,638873,1062,ChocBar01,nhw,geo,geo14,Chip
369,800888,33,2019-10-07,14:39:00,geoChem-Extra-CoFix,,33,No,,,PPM,,,,0,7250,,,,34838,682,,,,287550,1062,,,,0,159,,,,0,128,,,,7495,61,,,,2262,34,,,,1447,85,,,,54,11,,,,0,23,,,,399,18,,,,23503,113,,,,169,25,,,,13,4,,,,16,3,,,,67,3,,,,5,1,,,,0,1,,,,19,1,,,,97,1,,,,28,1,,,,118,2,,,,11,1,,,,14,2,,,,0,11,,,,0,13,,,,0,19,,,,0,24,,,,0,11,,,,0,45,,,,0,5,,,,4,1,,,,0,7,,,,13,3,,,,0,4,,,,641877,1303,ChocBar02,nhw,geo,geo15,Chip
369,800888,34,2019-10-07,14:43:25,geoChem-Extra-CoFix,,34,No,,,PPM,,,,0,4438,,,,46795,587,,,,263866,811,,,,334,54,,,,0,77,,,,7539,46,,,,31231,97,,,,2881,85,,,,42,10,,,,40,13,,,,829,19,,,,26206,102,,,,86,22,,,,14,3,,,,16,2,,,,79,3,,,,8,1,,,,0,1,,,,17,1,,,,114,1,,,,35,1,,,,144,1,,,,8,1,,,,0,2,,,,0,9,,,,0,10,,,,0,15,,,,0,20,,,,0,9,,,,0,37,,,,0,4,,,,6,1,,,,0,6,,,,9,3,,,,0,3,,,,619702,1107,ChocBar02,nhw,geo,geo15,Chip
369,800888,35,2019-10-07,14:46:45,geoChem-Extra-CoFix,,35,No,,,PPM,,,,0,4533,,,,69640,721,,,,276593,874,,,,0,110,,,,0,76,,,,22265,90,,,,20292,75,,,,3421,98,,,,120,12,,,,66,15,,,,258,14,,,,25281,105,,,,150,23,,,,26,4,,,,53,3,,,,61,2,,,,3,1,,,,0,1,,,,93,1,,,,472,3,,,,11,1,,,,172,2,,,,8,1,,,,6,1,,,,0,10,,,,0,11,,,,0,17,,,,0,21,,,,0,9,,,,0,40,,,,0,4,,,,12,1,,,,0,7,,,,20,3,,,,0,4,,,,580979,1233,BVR tabular1,nhw,geo,geo16,Chip
369,800888,36,2019-10-07,14:49:58,geoChem-Extra-CoFix,,36,No,,,PPM,,,,0,8291,,,,51365,875,,,,226411,1015,,,,0,192,,,,0,142,,,,20835,113,,,,19251,95,,,,3216,117,,,,107,14,,,,0,27,,,,213,17,,,,23072,127,,,,97,27,,,,29,5,,,,70,4,,,,64,3,,,,0,2,,,,0,1,,,,89,2,,,,451,3,,,,12,1,,,,167,2,,,,13,1,,,,19,2,,,,0,13,,,,0,15,,,,0,21,,,,0,27,,,,0,12,,,,0,52,,,,0,5,,,,13,2,,,,0,9,,,,38,4,,,,0,5,,,,654471,1476,BVR tabular1,nhw,geo,geo16,Chip
369,800888,37,2019-10-07,14:52:58,geoChem-Extra-CoFix,,37,No,,,PPM,,,,0,3791,,,,77910,699,,,,296392,849,,,,0,91,,,,0,65,,,,22908,86,,,,22573,76,,,,3604,95,,,,133,12,,,,42,14,,,,318,15,,,,26091,101,,,,133,23,,,,18,3,,,,62,3,,,,72,3,,,,0,2,,,,0,1,,,,83,1,,,,482,3,,,,10,1,,,,177,2,,,,8,1,,,,5,1,,,,0,9,,,,0,11,,,,0,16,,,,0,20,,,,0,9,,,,0,40,,,,0,4,,,,13,1,,,,0,7,,,,21,3,,,,0,4,,,,548944,1189,BVR tabular2,nhw,geo,geo17,Chip
369,800888,38,2019-10-07,14:55:59,geoChem-Extra-CoFix,,38,No,,,PPM,,,,0,6680,,,,59117,817,,,,243691,962,,,,0,153,,,,0,111,,,,21722,105,,,,22290,95,,,,3379,111,,,,129,14,,,,0,26,,,,314,17,,,,25403,125,,,,205,27,,,,24,4,,,,58,4,,,,76,3,,,,4,1,,,,0,1,,,,105,2,,,,485,3,,,,13,1,,,,183,2,,,,13,1,,,,15,2,,,,0,12,,,,0,13,,,,0,20,,,,0,25,,,,0,11,,,,0,48,,,,0,5,,,,13,2,,,,0,8,,,,35,4,,,,0,4,,,,622727,1400,BVR tabular2,nhw,geo,geo17,Chip
